APT_Email,Presence_Email
R_646_1019815,0
R_646_1019967,0
R_646_1020036,0
R_646_1020057,0
R_646_1020131,0
R_646_1020177,0
R_646_1020188,0
R_646_1020189,1
R_646_1020218,0
R_646_1020223,0
R_646_1020267,0
R_646_1020285,0
R_646_1020336,0
R_646_1020371,0
R_646_1020388,0
R_646_1020398,0
R_646_1020441,0
R_646_1020751,0
R_646_1020763,0
R_646_1020783,1
R_646_1020801,0
R_646_1020813,0
R_646_1020825,0
R_646_1020843,0
R_646_1020851,0
R_646_1020857,0
R_646_1020869,0
R_646_1020871,0
R_646_1020872,1
R_646_1020907,0
R_646_1020924,0
R_646_1020927,1
R_646_1020936,0
R_646_1020947,1
R_646_1020966,0
R_646_1021017,1
R_646_1021050,0
R_646_1021072,0
R_646_1021084,0
R_646_1021085,0
R_646_1021092,0
R_646_1021126,0
R_646_1021127,1
R_646_1021133,1
R_646_1021142,0
R_646_1021239,0
R_646_1021284,0
R_646_1021305,0
R_646_1021388,0
R_646_1021439,0
R_646_1021511,0
R_646_1021556,0
R_646_1021704,0
R_646_1021879,0
R_646_1021931,1
R_646_1021961,0
R_646_1021993,1
R_646_1021994,1
R_646_1022084,1
R_646_1022332,0
R_646_1022344,0
R_646_1022410,0
R_646_1022416,0
R_646_1022446,0
R_646_1022457,1
R_646_1022473,1
R_646_1022510,1
R_646_1022516,0
R_646_1022745,0
R_646_1022953,1
R_646_1022960,0
R_646_1023022,0
R_646_1023023,0
R_646_1023034,0
R_646_1023073,0
R_646_1023085,0
R_646_1023101,0
R_646_1023109,0
R_646_1023122,1
R_646_1023174,0
R_646_1023188,0
R_646_1023304,0
R_646_1023344,0
R_646_1023404,1
R_646_1023441,1
R_646_1023486,0
R_646_1023613,0
R_646_1023680,0
R_646_1023832,0
R_646_1023835,0
R_646_1023861,1
R_646_1023888,0
R_646_1023918,1
R_646_1023927,0
R_646_1023957,1
R_646_1023976,0
R_646_1023985,0
R_646_1024007,1
R_646_1024148,0
R_646_1024174,0
R_646_1024194,0
R_646_1024325,0
R_646_1024441,1
R_646_1024551,0
R_646_1029061,0
R_646_1031697,0
R_646_1031798,0
R_646_1031950,0
R_646_1032113,0
R_646_1032234,0
R_646_1032320,0
R_646_1032352,0
R_646_1032398,1
R_646_1032401,0
R_646_1032416,0
R_646_1033190,0
R_646_1033205,0
R_646_1033716,0
R_646_1033857,0
R_646_1034106,0
R_646_1034130,0
R_646_1034251,1
R_646_1034467,0
R_646_1034516,0
R_646_1034534,1
R_646_1034573,0
R_646_1035338,0
R_646_1035565,1
R_646_1035600,0
R_646_1036319,0
R_646_1036344,0
R_646_1036716,1
R_646_1036744,1
R_646_1036842,1
R_646_1036940,1
R_646_1036995,1
R_646_1037024,1
R_646_1037100,0
R_646_1037115,0
R_646_1037136,0
R_646_1037341,0
R_646_1037464,0
R_646_1037511,0
R_646_1037536,1
R_646_1037580,0
R_646_1037667,0
R_646_1037704,0
R_646_1037731,0
R_646_1038020,1
R_646_1038022,0
R_646_1038148,0
R_646_1038197,0
R_646_1038416,0
R_646_1038671,0
R_646_1038703,0
R_646_1038906,0
R_646_1039074,0
R_646_1039095,1
R_646_1039261,1
R_646_1039359,1
R_646_1039364,0
R_646_1039369,1
R_646_1039420,1
R_646_1039442,0
R_646_1039485,0
R_646_1039529,1
R_646_1039530,0
R_646_1039540,0
R_646_1039541,0
R_646_1039573,0
R_646_1039580,0
R_646_1039583,0
R_646_1039667,0
R_646_1039731,0
R_646_1039826,0
R_646_1039891,0
R_646_1039901,1
R_646_1039912,0
R_646_1040115,0
R_646_1040487,0
R_646_1041132,0
R_646_1041149,0
R_646_1041323,1
R_646_1041383,0
R_646_1041408,1
R_646_1041446,0
R_646_1041810,0
R_646_1041860,0
R_646_1041949,1
R_646_1041955,0
R_646_1042608,0
R_646_1042749,0
R_646_1042895,0
R_646_1043179,0
R_646_1043184,0
R_646_1043297,1
R_646_1043307,0
R_646_1043344,0
R_646_1043387,0
R_646_1043401,0
R_646_1043574,0
R_646_1043583,0
R_646_1043653,1
R_646_1044046,0
R_646_1044900,0
R_646_1044926,0
R_646_1044957,0
R_646_1044959,0
R_646_1044962,1
R_646_1044974,0
R_646_1044992,0
R_646_1044997,1
R_646_1045428,0
R_646_1045760,0
R_646_1045784,0
R_646_1046559,0
R_646_1046785,0
R_646_1046786,1
R_646_1046825,0
R_646_1046980,1
R_646_1047049,1
R_646_1047114,1
R_646_1047159,0
R_646_1047173,0
R_646_1048360,0
R_646_1048435,0
R_646_1048691,1
R_646_1049031,0
R_646_1049089,0
R_646_1049092,1
R_646_1049171,0
R_646_1049182,0
R_646_1049205,1
R_646_1049298,0
R_646_1049355,0
R_646_1049419,0
R_646_1049801,0
R_646_1049870,0
R_646_1050142,0
R_646_1050377,1
R_646_1050406,0
R_646_1050681,0
R_646_1050814,0
R_646_1051434,1
R_646_1051537,0
R_646_1051564,1
R_646_1051592,0
R_646_1051606,1
R_646_1051688,0
R_646_1051711,1
R_646_1051716,1
R_646_1051759,0
R_646_1051828,1
R_646_1051896,0
R_646_1051902,1
R_646_1051971,1
R_646_1052009,0
R_646_1052024,0
R_646_1052034,1
R_646_1052070,0
R_646_1052122,1
R_646_1052659,1
R_646_1052784,0
R_646_1052834,0
R_646_1052909,0
R_646_1052910,1
R_646_1052927,0
R_646_1053322,0
R_646_1053785,1
R_646_1053808,0
R_646_1053822,0
R_646_1053842,1
R_646_1054002,0
R_646_1054582,1
R_646_1054693,1
R_646_1054708,0
R_646_1054721,0
R_646_1054724,0
R_646_1054767,0
R_646_1054802,0
R_646_1054912,0
R_646_1054949,1
R_646_1054998,1
R_646_1055028,1
R_646_1055058,0
R_646_1055185,1
R_646_1055214,0
R_646_1055280,1
R_646_1055383,0
R_646_1055396,0
R_646_1055457,1
R_646_1056093,0
R_646_1056226,0
R_646_1056231,1
R_646_1056295,0
R_646_1056303,1
R_646_1056313,0
R_646_1056426,1
R_646_1056524,0
R_646_1056631,0
R_646_1056903,0
R_646_1057059,1
R_646_1057132,0
R_646_1057153,0
R_646_1057204,1
R_646_1057213,1
R_646_1057332,0
R_646_1057390,0
R_646_1057428,1
R_646_1057478,0
R_646_1057479,0
R_646_1057513,1
R_646_1057546,1
R_646_1057548,0
R_646_1057568,0
R_646_1057585,1
R_646_1057637,1
R_646_1057640,0
R_646_1057665,1
R_646_1057669,0
R_646_1057678,1
R_646_1057702,0
R_646_1057803,0
R_646_1057824,1
R_646_1058092,1
R_646_1058605,0
R_646_1058617,0
R_646_1058782,1
R_646_1058839,0
R_646_1059197,0
R_646_1059306,1
R_646_1059323,1
R_646_1059373,0
R_646_1059405,1
R_646_1059477,1
R_646_1059488,1
R_646_1059581,1
R_646_1059585,1
R_646_1059634,0
R_646_1059656,1
R_646_1059660,0
R_646_1059683,0
R_646_1059706,0
R_646_1059822,0
R_646_1060122,1
R_646_1060259,1
R_646_1060499,0
R_646_1060593,1
R_646_1060604,0
R_646_1060656,0
R_646_1060665,0
R_646_1060725,0
R_646_1060728,1
R_646_1060791,0
R_646_1060814,0
R_646_1060867,0
R_646_1060953,0
R_646_1061069,1
R_646_1061291,0
R_646_1061380,0
R_646_1061618,0
R_646_1061934,1
R_646_1062049,0
R_646_1062063,1
R_646_1062201,0
R_646_1062352,0
R_646_1062356,0
R_646_1062368,1
R_646_1062383,1
R_646_1062519,0
R_646_1062525,1
R_646_1062907,0
R_646_1063152,1
R_646_1063275,1
R_646_1063375,1
R_646_1063893,0
R_646_1063896,1
R_646_1064090,0
R_646_1064091,0
R_646_1064095,0
R_646_1064221,0
R_646_1064233,1
R_646_1064242,0
R_646_1064300,1
R_646_1064337,0
R_646_1064357,0
R_646_1064400,1
R_646_1064407,0
R_646_1064612,0
R_646_1064705,0
R_646_1064980,1
R_646_1065180,0
R_646_1065675,1
R_646_1065748,0
R_646_1065815,1
R_646_1065825,0
R_646_1065832,0
R_646_1065844,1
R_646_1065921,1
R_646_1065954,1
R_646_1066211,1
R_646_1066217,0
R_646_1066477,0
R_646_1066484,0
R_646_1066505,0
R_646_1066552,0
R_646_1066556,0
R_646_1066578,0
R_646_1066583,1
R_646_1066593,1
R_646_1066594,0
R_646_1066600,0
R_646_1066665,1
R_646_1066707,1
R_646_1066715,0
R_646_1066757,0
R_646_1066780,0
R_646_1066861,0
R_646_1066963,1
R_646_1067154,0
R_646_1067441,0
R_646_1067772,0
R_646_1067804,0
R_646_1067868,0
R_646_1067917,1
R_646_1067932,1
R_646_1068148,1
R_646_1068187,0
R_646_1068233,1
R_646_1068581,1
R_646_1068587,0
R_646_1068770,0
R_646_1069371,0
R_646_1069625,0
R_646_1069630,0
R_646_1069657,1
R_646_1069672,1
R_646_1069700,1
R_646_1069706,1
R_646_1069741,1
R_646_1069747,1
R_646_1069751,1
R_646_1069772,0
R_646_1069785,1
R_646_1069859,0
R_646_1069956,1
R_646_1070025,0
R_646_1070056,0
R_646_1070188,1
R_646_1070206,1
R_646_1070208,1
R_646_1070989,1
R_646_1071266,0
R_646_1071327,0
R_646_1071492,1
R_646_1071537,0
R_646_1071764,0
R_646_1071916,0
R_646_1071955,0
R_646_1072066,1
R_646_1072112,0
R_646_1072128,0
R_646_1072136,0
R_646_1072255,1
R_646_1072431,0
R_646_1072440,0
R_646_1072452,1
R_646_1072786,0
R_646_1072865,1
R_646_1073165,0
R_646_1073181,0
R_646_1073184,0
R_646_1073186,0
R_646_1073225,0
R_646_1073226,0
R_646_1073254,0
R_646_1073272,0
R_646_1073307,0
R_646_1073354,0
R_646_1073360,1
R_646_1073397,0
R_646_1073401,1
R_646_1073406,1
R_646_1073435,0
R_646_1073461,0
R_646_1073480,0
R_646_1073497,0
R_646_1073535,1
R_646_1073591,1
R_646_1074149,0
R_646_1074435,0
R_646_1074543,0
R_646_1074548,0
R_646_1074565,1
R_646_1074569,0
R_646_1074626,0
R_646_1074748,0
R_646_1074779,0
R_646_1074781,1
R_646_1074815,1
R_646_1074821,0
R_646_1074836,0
R_646_1074841,1
R_646_1075209,0
R_646_1075245,1
R_646_1075258,1
R_646_1075801,0
R_646_1075807,0
R_646_1076242,0
R_646_1076317,0
R_646_1076521,1
R_646_1076654,0
R_646_1076667,1
R_646_1076670,0
R_646_1076691,0
R_646_1076692,1
R_646_1076698,0
R_646_1076746,0
R_646_1076773,0
R_646_1076778,0
R_646_1076785,0
R_646_1076788,0
R_646_1076814,1
R_646_1076821,1
R_646_1076829,0
R_646_1076850,1
R_646_1076857,0
R_646_1076904,0
R_646_1076915,0
R_646_1076933,1
R_646_1076935,0
R_646_1076940,0
R_646_1076944,1
R_646_1076952,0
R_646_1076959,0
R_646_1076966,1
R_646_1076990,0
R_646_1077004,0
R_646_1077007,0
R_646_1077009,1
R_646_1077069,0
R_646_1077076,1
R_646_1077103,0
R_646_1077105,0
R_646_1077116,1
R_646_1077129,0
R_646_1077147,0
R_646_1077150,0
R_646_1077171,0
R_646_1077197,1
R_646_1077228,0
R_646_1077307,0
R_646_1077309,0
R_646_1077344,0
R_646_1077356,0
R_646_1077381,1
R_646_1077401,1
R_646_1077402,1
R_646_1077437,0
R_646_1077442,0
R_646_1077457,0
R_646_1077464,1
R_646_1077467,0
R_646_1077483,0
R_646_1077571,1
R_646_1077752,0
R_646_1078151,1
R_646_1078251,1
R_646_1078292,0
R_646_1078705,0
R_646_1078819,0
R_646_1078834,1
R_646_1078852,0
R_646_1078864,0
R_646_1078875,1
R_646_1078897,0
R_646_1078928,0
R_646_1078956,1
R_646_1078959,0
R_646_1078978,0
R_646_1078981,0
R_646_1079031,1
R_646_1079096,0
R_646_1079173,1
R_646_1079183,0
R_646_1079185,1
R_646_1079204,0
R_646_1079220,0
R_646_1079223,1
R_646_1079231,0
R_646_1079253,0
R_646_1079299,0
R_646_1079307,1
R_646_1079399,0
R_646_1079809,0
R_646_1079833,1
R_646_1080970,0
R_646_1080980,0
R_646_1080998,0
R_646_1081016,1
R_646_1081030,1
R_646_1081097,1
R_646_1081132,0
R_646_1081178,1
R_646_1081192,1
R_646_1081208,0
R_646_1081224,1
R_646_1081239,0
R_646_1081256,0
R_646_1081620,0
R_646_1081784,0
R_646_1081946,0
R_646_1081983,0
R_646_1082063,0
R_646_1082114,0
R_646_1082125,0
R_646_1082136,0
R_646_1082139,0
R_646_1082171,0
R_646_1082191,1
R_646_1082200,0
R_646_1082266,0
R_646_1082267,0
R_646_1082305,1
R_646_1082334,0
R_646_1082422,1
R_646_1082431,0
R_646_1082524,1
R_646_1082566,1
R_646_1082569,1
R_646_1082571,0
R_646_1082644,0
R_646_1082699,1
R_646_1082700,0
R_646_1082703,0
R_646_1082718,1
R_646_1082721,0
R_646_1082736,0
R_646_1082741,0
R_646_1082743,0
R_646_1082745,0
R_646_1082756,0
R_646_1082779,1
R_646_1083101,0
R_646_1083103,0
R_646_1083194,0
R_646_1083277,0
R_646_1084105,0
R_646_1084107,1
R_646_1084126,0
R_646_1084130,1
R_646_1084166,1
R_646_1084213,1
R_646_1084230,0
R_646_1084261,0
R_646_1084270,0
R_646_1084322,1
R_646_1084332,0
R_646_1084333,0
R_646_1084367,0
R_646_1084370,0
R_646_1084388,0
R_646_1084452,0
R_646_1084473,0
R_646_1084490,0
R_646_1084521,0
R_646_1084531,0
R_646_1084553,0
R_646_1084560,0
R_646_1084584,0
R_646_1084586,0
R_646_1084650,1
R_646_1084652,0
R_646_1084671,0
R_646_1084685,0
R_646_1084691,0
R_646_1084826,1
R_646_1085764,0
R_646_1085796,1
R_646_1085850,0
R_646_1086170,0
R_646_1086306,0
R_646_1086506,0
R_646_1086538,0
R_646_1086614,0
R_646_1086641,0
R_646_1086780,1
R_646_1087035,0
R_646_1087057,1
R_646_1087062,0
R_646_1087063,0
R_646_1087069,0
R_646_1087087,1
R_646_1087105,0
R_646_1087153,0
R_646_1087221,1
R_646_1087261,1
R_646_1087340,0
R_646_1087633,0
R_646_1087851,0
R_646_1088723,0
R_646_1088744,0
R_646_1088756,0
R_646_1088778,1
R_646_1088798,0
R_646_1088812,1
R_646_1088825,0
R_646_1088827,0
R_646_1088951,0
R_646_1088973,1
R_646_1088977,0
R_646_1088979,0
R_646_1088980,0
R_646_1089022,0
R_646_1089545,0
R_646_1089693,0
R_646_1089704,0
R_646_1089721,0
R_646_1089759,1
R_646_1089905,0
R_646_1089923,0
R_646_1089932,0
R_646_1089983,1
R_646_1089991,1
R_646_1089997,1
R_646_1090037,1
R_646_1090050,0
R_646_1090337,1
R_646_1090423,1
R_646_1090703,0
R_646_1092100,0
R_646_1092268,0
R_646_1092275,1
R_646_1092285,0
R_646_1092296,0
R_646_1092317,0
R_646_1092320,0
R_646_1092356,0
R_646_1092407,0
R_646_1092431,0
R_646_1092435,0
R_646_1092453,0
R_646_1092482,0
R_646_1092557,0
R_646_1092610,0
R_646_1092628,0
R_646_1092677,0
R_646_1092874,0
R_646_1093001,0
R_646_1093541,0
R_646_1093628,1
R_646_1093637,1
R_646_1093735,0
R_646_1093815,0
R_646_1093817,0
R_646_1093848,0
R_646_1093858,0
R_646_1093890,0
R_646_1094062,0
R_646_1094110,1
R_646_1094307,1
R_646_1094326,0
R_646_1094328,0
R_646_1094403,1
R_646_1094411,0
R_646_1094480,0
R_646_1094490,0
R_646_1094567,1
R_646_1094660,0
R_646_1094703,1
R_646_1095091,0
R_646_1095095,1
R_646_1095109,0
R_646_1095124,0
R_646_1095164,0
R_646_1095184,0
R_646_1095319,0
R_646_1095331,0
R_646_1095521,1
R_646_1095537,1
R_646_1096210,1
R_646_1096223,1
R_646_1096226,1
R_646_1096249,1
R_646_1096268,0
R_646_1096275,0
R_646_1096311,0
R_646_1096395,1
R_646_1096472,0
R_646_1096499,0
R_646_1096541,1
R_646_1096615,1
R_646_1096630,1
R_646_9059584,0
R_692_1019,1
R_692_1227,1
R_692_1296,0
R_692_1661,0
R_692_1693,1
R_692_1812,1
R_692_2076,1
R_692_2235,1
R_692_2305,0
R_692_2404,1
R_692_2860,1
R_692_3277,1
R_692_3530,0
R_692_3621,1
R_692_3762,1
R_692_4480,1
R_692_4953,1
R_692_5649,0
R_692_5692,1
R_692_5727,0
R_692_5965,1
R_692_5972,0
R_692_5998,1
R_692_6460,0
R_692_6575,1
R_692_6655,1
R_692_7174,0
R_692_7605,1
R_692_7841,1
R_692_8028,0
R_692_8529,1
R_692_8930,0
R_692_9380,0
R_692_9500,0
R_692_9645,1
R_692_9722,1
R_692_9910,0
R_692_10002,0
R_692_10449,1
R_692_10799,1
R_692_10831,1
R_692_11158,1
R_692_11441,1
R_692_11642,1
R_692_11677,1
R_692_11809,1
R_692_11981,1
R_692_12070,1
R_692_12295,0
R_692_12906,1
R_692_14706,1
R_692_15144,0
R_692_15561,0
R_692_15685,0
R_692_15769,1
R_692_16316,1
R_692_16640,1
R_692_17147,1
R_692_17201,0
R_692_17233,1
R_692_17473,1
R_692_17544,1
R_692_17548,0
R_692_17704,1
R_692_17830,1
R_692_17882,1
R_692_18069,1
R_692_18129,1
R_692_18343,1
R_692_18367,0
R_692_18443,0
R_692_18517,0
R_692_18559,1
R_692_18642,0
R_692_18720,1
R_692_18776,0
R_692_19221,1
R_692_19575,1
R_692_19743,1
R_692_100126,0
R_692_100145,0
R_692_100154,0
R_692_101170,0
R_692_101612,1
R_692_101758,0
R_692_102294,1
R_692_102333,1
R_692_103749,0
R_692_103954,1
R_692_104149,1
R_692_104248,1
R_692_104582,1
R_692_104711,1
R_692_104767,1
R_692_104846,0
R_692_105980,1
R_692_106237,1
R_692_106277,0
R_692_107583,1
R_692_108129,1
R_692_109561,0
R_692_109611,0
R_692_109748,1
R_692_109995,1
R_692_110197,1
R_692_110515,1
R_692_110893,1
R_692_111209,1
R_692_111762,0
R_692_800302,1
R_692_800750,1
R_692_801126,0
R_692_802155,1
R_692_810562,1
R_692_811401,1
R_692_811448,0
R_692_812363,0
R_692_813956,0
R_692_814806,0
R_692_815024,0
R_692_815061,1
R_692_815310,0
R_692_815415,1
R_692_815650,0
R_692_815773,0
R_692_815827,0
R_692_815855,1
R_692_815926,1
R_692_816234,1
R_692_816453,0
R_692_816941,0
R_692_817335,0
R_692_817404,1
R_692_818187,1
R_692_818210,0
R_692_818470,1
R_692_818626,0
R_692_818667,1
R_692_818817,0
R_692_819318,1
R_692_819336,0
R_692_819365,0
R_692_819372,0
R_692_819392,0
R_692_819399,0
R_692_819433,0
R_692_819783,0
R_692_819843,0
R_692_820165,0
R_692_820193,0
R_692_820667,0
R_692_820670,1
R_692_820675,1
R_692_820871,0
R_692_820873,1
R_692_821691,0
R_692_821881,0
R_692_821956,1
R_692_822014,0
R_692_822100,0
R_692_822103,1
R_692_822210,1
R_692_822532,1
R_692_822636,0
R_692_822667,1
R_692_822794,0
R_692_822830,0
R_692_822832,0
R_692_822834,0
R_692_823208,1
R_692_823280,0
R_692_823301,0
R_692_823399,0
R_692_823563,0
R_692_823617,1
R_692_823825,0
R_692_824169,1
R_692_824209,1
R_692_824214,0
R_692_824272,0
R_692_824305,0
R_692_824327,0
R_692_824469,0
R_692_824608,0
R_692_824644,0
R_692_824688,0
R_692_825121,0
R_692_825158,0
R_692_825263,0
R_692_825689,1
R_692_825934,0
R_692_825948,1
R_692_826052,0
R_692_826186,0
R_692_826333,0
R_692_826408,0
R_692_826464,0
R_692_826524,0
R_692_826530,1
R_692_826689,0
R_692_826776,0
R_692_826777,0
R_692_826789,0
R_692_827055,0
R_692_827194,0
R_692_827271,0
R_692_827373,1
R_692_827450,1
R_692_827531,1
R_692_827608,0
R_692_827628,0
R_692_827640,0
R_692_827671,0
R_692_827791,1
R_692_827890,0
R_692_827931,0
R_692_828062,1
R_692_828076,0
R_692_828546,1
R_692_828851,1
R_692_828857,1
R_692_828876,1
R_692_828959,0
R_692_829226,1
R_692_829294,1
R_692_829357,0
R_692_829374,0
R_692_829390,1
R_692_829505,1
R_692_829551,1
R_692_829626,0
R_692_829644,1
R_692_829675,0
R_692_829697,1
R_692_829868,0
R_692_829876,1
R_692_830055,1
R_692_830277,0
R_692_830813,1
R_692_830835,0
R_692_830958,0
R_692_831214,0
R_692_831243,1
R_692_831452,1
R_692_831737,1
R_692_831989,0
R_692_832271,1
R_692_832348,0
R_692_832453,1
R_692_832482,1
R_692_832488,1
R_692_832722,0
R_692_832885,0
R_692_832978,0
R_692_833129,0
R_692_833353,1
R_692_833414,1
R_692_833442,0
R_692_833613,1
R_692_833786,0
R_692_833847,0
R_692_833865,1
R_692_833886,1
R_692_833898,1
R_692_833905,0
R_692_833906,0
R_692_833921,0
R_692_834030,1
R_692_834071,1
R_692_834374,1
R_692_834431,0
R_692_834533,0
R_692_834631,1
R_692_834658,0
R_692_834918,1
R_692_834962,1
R_692_834964,1
R_692_834995,0
R_692_835094,0
R_692_835442,0
R_692_835498,0
R_692_835571,1
R_692_835712,1
R_692_835765,0
R_692_835767,0
R_692_835795,0
R_692_835806,0
R_692_835808,0
R_692_835831,1
R_692_835897,0
R_692_835908,0
R_692_835911,0
R_692_835964,1
R_692_836029,0
R_692_836032,1
R_692_836206,0
R_692_836335,0
R_692_836370,0
R_692_836386,0
R_692_836437,0
R_692_836516,0
R_692_836600,0
R_692_836606,1
R_692_836684,0
R_692_836721,1
R_692_836883,0
R_692_836983,1
R_692_837087,0
R_692_837088,0
R_692_837134,0
R_692_837169,0
R_692_837288,1
R_692_837298,1
R_692_837438,1
R_692_837507,0
R_692_837658,0
R_692_837719,0
R_692_837803,0
R_692_837881,1
R_692_837908,0
R_692_837982,1
R_692_837995,0
R_692_837996,0
R_692_838034,1
R_692_838061,1
R_692_838212,0
R_692_838269,0
R_692_838585,0
R_692_838731,1
R_692_838790,1
R_692_838856,1
R_692_838860,0
R_692_838966,0
R_692_838972,1
R_692_839042,1
R_692_839070,1
R_692_839073,1
R_692_839089,1
R_692_839163,1
R_692_839172,1
R_692_839284,1
R_692_839414,1
R_692_839431,0
R_692_839598,0
R_692_839864,0
R_692_839878,0
R_692_839925,0
R_692_840027,0
R_692_840083,1
R_692_840131,1
R_692_840182,1
R_692_840342,0
R_692_840354,1
R_692_840437,0
R_692_840551,0
R_692_840565,0
R_692_840570,1
R_692_840587,0
R_692_840613,0
R_692_840861,0
R_692_840876,1
R_692_841006,0
R_692_841124,0
R_692_841129,0
R_692_841355,0
R_692_841491,0
R_692_841527,0
R_692_841535,1
R_692_841742,1
R_692_841819,1
R_692_841851,0
R_692_841951,0
R_692_842020,0
R_692_842095,0
R_692_842197,1
R_692_842211,0
R_692_842319,0
R_692_842321,0
R_692_842322,1
R_692_842334,0
R_692_842421,1
R_692_842453,1
R_692_842530,0
R_692_842539,0
R_692_842579,0
R_692_842645,1
R_692_842654,0
R_692_842686,1
R_692_842753,1
R_692_842775,0
R_692_842823,1
R_692_842911,1
R_692_843026,0
R_692_843083,1
R_692_843084,1
R_692_843173,1
R_692_843264,1
R_692_843281,1
R_692_843328,0
R_692_843366,1
R_692_843400,0
R_692_843495,0
R_692_843497,0
R_692_843542,1
R_692_843813,1
R_692_843959,1
R_692_843972,1
R_692_844057,1
R_692_844059,1
R_692_844111,0
R_692_4012018,0
R_692_4012465,0
R_692_4012751,1
R_692_4013186,1
R_692_4013197,1
R_692_4013328,0
R_692_4015057,1
R_692_4029591,0
R_692_4029734,0
R_692_4029744,0
R_692_4216342,0
R_692_4249024,0
R_692_4250006,0
R_692_4311585,1
R_692_4313032,1
R_692_4313778,0
R_692_4372678,0
R_692_4373985,0
R_692_4375022,1
R_692_4474652,1
R_692_4477544,1
R_692_4488698,0
R_692_4491550,0
R_692_5113434,1
R_761_6,1
R_761_1360,0
R_761_3454,1
R_761_4205,0
R_761_4731,0
R_761_4900,1
R_761_4990,0
R_761_5049,0
R_761_5059,0
R_761_5210,1
R_761_5341,0
R_761_6079,1
R_761_6298,1
R_761_6339,1
R_761_6545,1
R_761_6654,1
R_761_6655,1
R_761_6822,1
R_761_6921,0
R_761_7065,0
R_761_7097,1
R_761_7127,1
R_761_7159,0
R_761_7737,1
R_761_9018,1
R_761_10908,1
R_761_11279,1
R_761_11737,0
R_761_11737,0
R_761_14744,1
R_761_14841,0
R_761_15188,0
R_761_15283,1
R_761_15683,0
R_761_15864,0
R_761_15936,0
R_761_16228,0
R_761_16321,1
R_761_16350,1
R_761_16352,1
R_761_16375,0
R_761_16511,0
R_761_16517,1
R_761_16791,0
R_761_16793,1
R_761_16828,1
R_761_16871,0
R_761_17047,0
R_761_17183,0
R_761_17265,0
R_761_21680,1
R_761_21681,1
R_761_25564,1
R_761_26906,0
R_761_27989,0
R_761_28080,1
R_761_28182,1
R_761_28302,1
R_761_28400,0
R_761_28430,1
R_761_28451,0
R_761_28464,0
R_761_28469,0
R_761_28828,0
R_761_29079,0
R_761_29132,0
R_761_29236,0
R_761_29426,1
R_761_29817,1
R_761_29921,1
R_761_30306,1
R_761_30429,0
R_761_30644,1
R_761_31143,0
R_761_32061,1
R_761_32359,0
R_761_33523,1
R_761_33643,1
R_761_33677,0
R_761_34323,0
R_761_34575,1
R_761_34823,1
R_761_35081,1
R_761_35284,0
R_761_35361,1
R_761_35364,0
R_761_35482,0
R_761_35749,1
R_761_36383,0
R_761_36524,1
R_761_36900,1
R_761_37119,1
R_761_37243,0
R_761_37441,0
R_761_37463,1
R_761_37465,0
R_761_38145,1
R_761_38165,0
R_761_38173,1
R_761_38176,1
R_761_38196,1
R_761_38210,1
R_761_38219,1
R_761_38232,0
R_761_38233,0
R_761_38238,1
R_761_38242,0
R_761_38244,1
R_761_38278,0
R_761_38312,1
R_761_38356,1
R_761_38365,1
R_761_38366,1
R_761_38417,1
R_761_38419,0
R_761_38455,0
R_761_38458,1
R_761_38464,1
R_761_38468,1
R_761_38471,0
R_761_38496,1
R_761_38499,1
R_761_38503,1
R_761_38526,1
R_761_38536,0
R_761_38541,0
R_761_38571,1
R_761_38577,1
R_761_38579,0
R_761_38629,1
R_761_38737,0
R_761_38740,1
R_761_38741,1
R_761_38742,1
R_761_38744,0
R_761_38785,1
R_761_38791,1
R_761_38820,1
R_761_38824,1
R_761_38988,1
R_761_38989,1
R_761_38992,1
R_761_39016,0
R_761_39042,1
R_761_39108,0
R_761_39116,0
R_761_39137,0
R_761_39140,1
R_761_39141,1
R_761_39145,1
R_761_39170,1
R_761_39259,1
R_761_39343,1
R_761_39404,0
R_761_39408,1
R_761_39412,1
R_761_39440,0
R_761_39441,0
R_761_39445,1
R_761_39545,1
R_761_39551,1
R_761_39553,0
R_761_39594,1
R_761_39617,0
R_761_39666,1
R_761_39667,1
R_761_39701,0
R_761_39729,1
R_761_39737,1
R_761_39739,0
R_761_39817,1
R_761_39821,0
R_761_39881,1
R_761_39887,1
R_761_39939,0
R_761_39945,0
R_761_40001,0
R_761_40089,0
R_761_40137,0
R_761_40167,0
R_761_40171,1
R_761_40189,0
R_761_40253,1
R_761_40268,1
R_761_40313,0
R_761_40314,1
R_761_40339,1
R_761_40401,0
R_761_40471,1
R_761_40525,1
R_761_40526,0
R_761_40585,0
R_761_40714,1
R_761_40717,0
R_761_40783,1
R_761_40793,1
R_761_40839,1
R_761_40863,1
R_761_40887,1
R_761_40916,0
R_761_40929,1
R_761_40977,1
R_761_40995,0
R_761_41038,0
R_761_41042,1
R_761_41060,0
R_761_41181,1
R_761_41186,1
R_761_41278,1
R_761_41315,0
R_761_41332,1
R_761_41396,0
R_761_41446,1
R_761_41513,1
R_761_41584,0
R_761_41610,1
R_761_41614,1
R_761_41618,0
R_761_41654,0
R_761_41666,1
R_761_41706,0
R_761_41797,1
R_761_41835,0
R_761_41840,1
R_761_41841,1
R_761_41880,1
R_761_41918,1
R_761_41922,0
R_761_41924,0
R_761_41951,0
R_761_41963,1
R_761_41964,1
R_761_41974,1
R_761_41982,1
R_761_41997,1
